Latitude,Longitude,Date,Location,Temperature
30.905244,-97.365594,20080212,Texas,292.1223602294922
30.905244,-97.365594,20080213,Texas,289.9518280029297
30.905244,-97.365594,20080214,Texas,291.80963134765625
30.905244,-97.365594,20080215,Texas,290.0044250488281
30.905244,-97.365594,20080216,Texas,288.18931579589844
30.905244,-97.365594,20080217,Texas,286.92698669433594
30.905244,-97.365594,20080218,Texas,287.91033935546875
30.905244,-97.365594,20080219,Texas,292.20672607421875
30.905244,-97.365594,20080220,Texas,294.89048767089844
30.905244,-97.365594,20080221,Texas,294.82008361816406
30.905244,-97.365594,20080222,Texas,292.6990966796875
30.905244,-97.365594,20080223,Texas,291.83348083496094
30.905244,-97.365594,20080224,Texas,293.6553039550781
30.905244,-97.365594,20080225,Texas,293.2030792236328
30.905244,-97.365594,20080226,Texas,294.3647003173828
30.905244,-97.365594,20080227,Texas,294.8841094970703
30.905244,-97.365594,20080228,Texas,294.63275146484375
30.905244,-97.365594,20080229,Texas,293.43421936035156
30.905244,-97.365594,20080301,Texas,293.0873718261719
30.905244,-97.365594,20080302,Texas,295.6905517578125
30.905244,-97.365594,20080303,Texas,297.3906707763672
30.905244,-97.365594,20080304,Texas,288.9425354003906
30.905244,-97.365594,20080305,Texas,285.89878845214844
30.905244,-97.365594,20080306,Texas,290.42323303222656
30.905244,-97.365594,20080307,Texas,292.6883087158203
30.905244,-97.365594,20080308,Texas,295.797607421875
30.905244,-97.365594,20080309,Texas,294.35650634765625
30.905244,-97.365594,20080310,Texas,296.7261199951172
30.905244,-97.365594,20080311,Texas,297.748046875
30.905244,-97.365594,20080312,Texas,299.3432159423828
30.905244,-97.365594,20080313,Texas,300.54815673828125
30.905244,-97.365594,20080314,Texas,303.24327087402344
30.905244,-97.365594,20080315,Texas,300.5149841308594
30.905244,-97.365594,20080316,Texas,300.5341796875
30.905244,-97.365594,20080317,Texas,303.7951202392578
30.905244,-97.365594,20080318,Texas,303.6634521484375
30.905244,-97.365594,20080319,Texas,297.05426025390625
30.905244,-97.365594,20080320,Texas,294.60536193847656
30.905244,-97.365594,20080321,Texas,293.1838684082031
30.905244,-97.365594,20080322,Texas,296.51795959472656
30.905244,-97.365594,20080323,Texas,290.80181884765625
30.905244,-97.365594,20080324,Texas,294.2878723144531
30.905244,-97.365594,20080325,Texas,297.6118469238281
30.905244,-97.365594,20080326,Texas,297.4779052734375
30.905244,-97.365594,20080327,Texas,297.0420379638672
30.905244,-97.365594,20080328,Texas,298.9896545410156
30.905244,-97.365594,20080329,Texas,298.07701110839844
30.905244,-97.365594,20080330,Texas,295.3449249267578
30.905244,-97.365594,20080331,Texas,293.80491638183594
30.905244,-97.365594,20080401,Texas,293.33070373535156
30.905244,-97.365594,20080402,Texas,295.02684020996094
30.905244,-97.365594,20080403,Texas,297.34674072265625
30.905244,-97.365594,20080404,Texas,298.20497131347656
30.905244,-97.365594,20080405,Texas,303.7812805175781
30.905244,-97.365594,20080406,Texas,305.35804748535156
30.905244,-97.365594,20080407,Texas,305.4007263183594
30.905244,-97.365594,20080408,Texas,306.36920166015625
30.905244,-97.365594,20080409,Texas,306.8104705810547
30.905244,-97.365594,20080410,Texas,302.6195983886719
30.905244,-97.365594,20080411,Texas,296.4783020019531
30.905244,-97.365594,20080412,Texas,295.5349426269531
30.905244,-97.365594,20080413,Texas,296.80010986328125
30.905244,-97.365594,20080414,Texas,297.57838439941406
30.905244,-97.365594,20080415,Texas,296.79295349121094
30.905244,-97.365594,20080416,Texas,302.2763366699219
30.905244,-97.365594,20080417,Texas,306.48216247558594
30.905244,-97.365594,20080418,Texas,303.1741638183594
30.905244,-97.365594,20080419,Texas,301.41456604003906
30.905244,-97.365594,20080420,Texas,297.1872863769531
30.905244,-97.365594,20080421,Texas,297.77085876464844
30.905244,-97.365594,20080422,Texas,300.54559326171875
30.905244,-97.365594,20080423,Texas,301.6577911376953
30.905244,-97.365594,20080424,Texas,301.2454833984375
30.905244,-97.365594,20080425,Texas,301.2998809814453
30.905244,-97.365594,20080426,Texas,302.2240753173828
30.905244,-97.365594,20080427,Texas,304.2958679199219
30.905244,-97.365594,20080428,Texas,305.9593048095703
30.905244,-97.365594,20080429,Texas,306.51470947265625
30.905244,-97.365594,20080430,Texas,308.57847595214844
30.905244,-97.365594,20080501,Texas,309.140380859375
30.905244,-97.365594,20080502,Texas,309.72752380371094
30.905244,-97.365594,20080503,Texas,310.08885192871094
30.905244,-97.365594,20080504,Texas,308.6123352050781
30.905244,-97.365594,20080505,Texas,309.90208435058594
30.905244,-97.365594,20080506,Texas,310.6390380859375
30.905244,-97.365594,20080507,Texas,307.43296813964844
30.905244,-97.365594,20080508,Texas,301.2510070800781
30.905244,-97.365594,20080509,Texas,302.0155487060547
30.905244,-97.365594,20080510,Texas,298.9805603027344
30.905244,-97.365594,20080511,Texas,299.0596466064453
30.905244,-97.365594,20080512,Texas,299.8094940185547
30.905244,-97.365594,20080513,Texas,303.4480285644531
30.905244,-97.365594,20080514,Texas,306.56561279296875
30.905244,-97.365594,20080515,Texas,304.4888458251953
30.905244,-97.365594,20080516,Texas,302.3911437988281
30.905244,-97.365594,20080517,Texas,297.8587646484375
30.905244,-97.365594,20080518,Texas,298.4538879394531
30.905244,-97.365594,20080519,Texas,301.95045471191406
30.905244,-97.365594,20080520,Texas,305.40777587890625
30.905244,-97.365594,20080521,Texas,307.3110046386719
30.905244,-97.365594,20080522,Texas,308.8121643066406
30.905244,-97.365594,20080523,Texas,309.38824462890625
30.905244,-97.365594,20080524,Texas,309.7556457519531
30.905244,-97.365594,20080525,Texas,303.39149475097656
30.905244,-97.365594,20080526,Texas,300.0682678222656
30.905244,-97.365594,20080527,Texas,299.6092224121094
30.905244,-97.365594,20080528,Texas,301.42503356933594
30.905244,-97.365594,20080529,Texas,305.0602111816406
30.905244,-97.365594,20080530,Texas,309.0201873779297
30.905244,-97.365594,20080531,Texas,304.9207458496094
30.905244,-97.365594,20080601,Texas,303.54547119140625
30.905244,-97.365594,20080602,Texas,307.07115173339844
30.905244,-97.365594,20080603,Texas,310.17694091796875
30.905244,-97.365594,20080604,Texas,306.8234100341797
30.905244,-97.365594,20080605,Texas,309.233642578125
30.905244,-97.365594,20080606,Texas,310.1954803466797
30.905244,-97.365594,20080607,Texas,309.4198760986328
30.905244,-97.365594,20080608,Texas,305.90830993652344
30.905244,-97.365594,20080609,Texas,308.03631591796875
30.905244,-97.365594,20080610,Texas,309.9193878173828
30.905244,-97.365594,20080611,Texas,308.96241760253906
30.905244,-97.365594,20080612,Texas,309.53741455078125
30.905244,-97.365594,20080613,Texas,309.3369140625
30.905244,-97.365594,20080614,Texas,310.6054382324219
30.905244,-97.365594,20080615,Texas,313.3030242919922
30.905244,-97.365594,20080616,Texas,314.4313659667969
30.905244,-97.365594,20080617,Texas,314.77496337890625
30.905244,-97.365594,20080618,Texas,315.5962829589844
30.905244,-97.365594,20080619,Texas,315.203369140625
30.905244,-97.365594,20080620,Texas,313.2513122558594
30.905244,-97.365594,20080621,Texas,310.7600860595703
30.905244,-97.365594,20080622,Texas,310.81640625
30.905244,-97.365594,20080623,Texas,310.90782165527344
30.905244,-97.365594,20080624,Texas,312.1023406982422
30.905244,-97.365594,20080625,Texas,314.87367248535156
30.905244,-97.365594,20080626,Texas,313.8894348144531
30.905244,-97.365594,20080627,Texas,310.72271728515625
30.905244,-97.365594,20080628,Texas,309.07421875
30.905244,-97.365594,20080629,Texas,309.6666717529297
30.905244,-97.365594,20080630,Texas,311.0030212402344
30.905244,-97.365594,20080701,Texas,312.44659423828125
30.905244,-97.365594,20080702,Texas,314.11944580078125
30.905244,-97.365594,20080703,Texas,314.45262145996094
30.905244,-97.365594,20080704,Texas,314.3563537597656
30.905244,-97.365594,20080705,Texas,313.93414306640625
30.905244,-97.365594,20080706,Texas,315.5753631591797
30.905244,-97.365594,20080707,Texas,315.72300720214844
30.905244,-97.365594,20080708,Texas,315.46241760253906
30.905244,-97.365594,20080709,Texas,313.43028259277344
30.905244,-97.365594,20080710,Texas,315.4960174560547
30.905244,-97.365594,20080711,Texas,315.42979431152344
30.905244,-97.365594,20080712,Texas,316.6795196533203
30.905244,-97.365594,20080713,Texas,316.1551971435547
30.905244,-97.365594,20080714,Texas,315.34852600097656
30.905244,-97.365594,20080715,Texas,313.9741516113281
30.905244,-97.365594,20080716,Texas,313.3568420410156
30.905244,-97.365594,20080717,Texas,314.3720245361328
30.905244,-97.365594,20080718,Texas,314.33717346191406
30.905244,-97.365594,20080719,Texas,314.7920837402344
30.905244,-97.365594,20080720,Texas,314.61854553222656
30.905244,-97.365594,20080721,Texas,314.96617126464844
30.905244,-97.365594,20080722,Texas,313.8080596923828
30.905244,-97.365594,20080723,Texas,314.1024932861328
30.905244,-97.365594,20080724,Texas,314.2936553955078
30.905244,-97.365594,20080725,Texas,314.8204345703125
30.905244,-97.365594,20080726,Texas,315.17161560058594
30.905244,-97.365594,20080727,Texas,314.87425231933594
30.905244,-97.365594,20080728,Texas,313.7281951904297
30.905244,-97.365594,20080729,Texas,314.16798400878906
30.905244,-97.365594,20080730,Texas,314.8121337890625
30.905244,-97.365594,20080731,Texas,312.55101013183594
30.905244,-97.365594,20080801,Texas,312.4579315185547
30.905244,-97.365594,20080802,Texas,311.4001922607422
30.905244,-97.365594,20080803,Texas,311.2335205078125
30.905244,-97.365594,20080804,Texas,311.4868621826172
30.905244,-97.365594,20080805,Texas,312.07476806640625
30.905244,-97.365594,20080806,Texas,313.60784912109375
30.905244,-97.365594,20080807,Texas,312.36077880859375
30.905244,-97.365594,20080808,Texas,312.6614685058594
30.905244,-97.365594,20080809,Texas,313.1522216796875
30.905244,-97.365594,20080810,Texas,313.4738006591797
30.905244,-97.365594,20080811,Texas,314.29248046875
30.905244,-97.365594,20080812,Texas,314.79371643066406
30.905244,-97.365594,20080813,Texas,315.6805114746094
30.905244,-97.365594,20080814,Texas,315.1015625
30.905244,-97.365594,20080815,Texas,314.22792053222656
30.905244,-97.365594,20080816,Texas,315.2347717285156
30.905244,-97.365594,20080817,Texas,315.2960662841797
30.905244,-97.365594,20080818,Texas,314.89991760253906
30.905244,-97.365594,20080819,Texas,315.45428466796875
30.905244,-97.365594,20080820,Texas,315.62554931640625
30.905244,-97.365594,20080821,Texas,313.2393341064453
30.905244,-97.365594,20080822,Texas,313.0582580566406
30.905244,-97.365594,20080823,Texas,312.7197723388672
30.905244,-97.365594,20080824,Texas,314.65879821777344
30.905244,-97.365594,20080825,Texas,311.7051239013672
30.905244,-97.365594,20080826,Texas,309.7619934082031
30.905244,-97.365594,20080827,Texas,308.9432067871094
30.905244,-97.365594,20080828,Texas,310.2172546386719
30.905244,-97.365594,20080829,Texas,310.9203186035156
30.905244,-97.365594,20080830,Texas,311.97857666015625
30.905244,-97.365594,20080831,Texas,310.97669982910156
30.905244,-97.365594,20080901,Texas,310.728759765625
30.905244,-97.365594,20080902,Texas,311.1093292236328
30.905244,-97.365594,20080903,Texas,311.1680603027344
30.905244,-97.365594,20080904,Texas,312.0538024902344
30.905244,-97.365594,20080905,Texas,312.6683044433594
30.905244,-97.365594,20080906,Texas,311.8726501464844
30.905244,-97.365594,20080907,Texas,310.4335632324219
30.905244,-97.365594,20080908,Texas,309.79908752441406
30.905244,-97.365594,20080909,Texas,310.18043518066406
30.905244,-97.365594,20080910,Texas,310.24530029296875
30.905244,-97.365594,20080911,Texas,307.9438934326172
30.905244,-97.365594,20080912,Texas,308.1045379638672
30.905244,-97.365594,20080913,Texas,307.3965759277344
30.905244,-97.365594,20080914,Texas,309.0986022949219
30.905244,-97.365594,20080915,Texas,309.4726867675781
30.905244,-97.365594,20080916,Texas,309.513427734375
30.905244,-97.365594,20080917,Texas,309.0454559326172
30.905244,-97.365594,20080918,Texas,311.6396026611328
30.905244,-97.365594,20080919,Texas,310.9090118408203
30.905244,-97.365594,20080920,Texas,309.003662109375
30.905244,-97.365594,20080921,Texas,309.7768859863281
30.905244,-97.365594,20080922,Texas,309.63983154296875
30.905244,-97.365594,20080923,Texas,308.9403381347656
30.905244,-97.365594,20080924,Texas,306.42417907714844
30.905244,-97.365594,20080925,Texas,306.41661071777344
30.905244,-97.365594,20080926,Texas,303.04786682128906
30.905244,-97.365594,20080927,Texas,300.2477264404297
30.905244,-97.365594,20080928,Texas,296.146484375
30.905244,-97.365594,20080929,Texas,296.7742614746094
30.905244,-97.365594,20080930,Texas,295.8575134277344
30.905244,-97.365594,20081001,Texas,299.05140686035156
30.905244,-97.365594,20081002,Texas,299.2802276611328
30.905244,-97.365594,20081003,Texas,299.0869140625
30.905244,-97.365594,20081004,Texas,299.81005859375
30.905244,-97.365594,20081005,Texas,300.7561340332031
30.905244,-97.365594,20081006,Texas,301.8118438720703
30.905244,-97.365594,20081007,Texas,301.7306213378906
30.905244,-97.365594,20081008,Texas,293.1236572265625
30.905244,-97.365594,20081009,Texas,299.34153747558594
30.905244,-97.365594,20081010,Texas,304.5293884277344
30.905244,-97.365594,20081011,Texas,297.8126678466797
30.905244,-97.365594,20081012,Texas,299.5811004638672
30.905244,-97.365594,20081013,Texas,299.79241943359375
30.905244,-97.365594,20081014,Texas,298.8365478515625
30.905244,-97.365594,20081015,Texas,299.53472900390625
30.905244,-97.365594,20081016,Texas,298.20289611816406
30.905244,-97.365594,20081017,Texas,297.9853057861328
30.905244,-97.365594,20081018,Texas,298.5889587402344
30.905244,-97.365594,20081019,Texas,299.41014099121094
30.905244,-97.365594,20081020,Texas,292.2250671386719
30.905244,-97.365594,20081021,Texas,295.2196350097656
30.905244,-97.365594,20081022,Texas,293.7654724121094
30.905244,-97.365594,20081023,Texas,296.26087951660156
30.905244,-97.365594,20081024,Texas,294.6392059326172
30.905244,-97.365594,20081025,Texas,293.7478332519531
30.905244,-97.365594,20081026,Texas,295.5716094970703
30.905244,-97.365594,20081027,Texas,295.7482604980469
30.905244,-97.365594,20081028,Texas,290.7400817871094
30.905244,-97.365594,20081029,Texas,293.2301025390625
30.905244,-97.365594,20081030,Texas,291.5703582763672
30.905244,-97.365594,20081031,Texas,290.70257568359375
30.905244,-97.365594,20081101,Texas,292.34693908691406
30.905244,-97.365594,20081102,Texas,290.81617736816406
30.905244,-97.365594,20081103,Texas,290.5279235839844
30.905244,-97.365594,20081104,Texas,292.5045166015625
30.905244,-97.365594,20081105,Texas,289.80348205566406
30.905244,-97.365594,20081106,Texas,289.93540954589844
30.905244,-97.365594,20081107,Texas,289.5580139160156
30.905244,-97.365594,20081108,Texas,290.4923858642578
30.905244,-97.365594,20081109,Texas,291.53961181640625
30.905244,-97.365594,20081110,Texas,290.2655487060547
30.905244,-97.365594,20081111,Texas,291.033935546875
30.905244,-97.365594,20081112,Texas,292.584228515625
30.905244,-97.365594,20081113,Texas,289.7975616455078
30.905244,-97.365594,20081114,Texas,289.99346923828125
30.905244,-97.365594,20081115,Texas,290.8311767578125
30.905244,-97.365594,20081116,Texas,290.7242126464844
30.905244,-97.365594,20081117,Texas,288.4607849121094
30.905244,-97.365594,20081118,Texas,288.96319580078125
30.905244,-97.365594,20081119,Texas,289.908935546875
30.905244,-97.365594,20081120,Texas,290.8367919921875
30.905244,-97.365594,20081121,Texas,292.7024841308594
30.905244,-97.365594,20081122,Texas,290.49176025390625
30.905244,-97.365594,20081123,Texas,290.66392517089844
30.905244,-97.365594,20081124,Texas,291.55665588378906
30.905244,-97.365594,20081125,Texas,290.0635528564453
30.905244,-97.365594,20081126,Texas,289.2204895019531
30.905244,-97.365594,20081127,Texas,286.4710998535156
30.905244,-97.365594,20081128,Texas,287.21253967285156
30.905244,-97.365594,20081129,Texas,288.27264404296875
30.905244,-97.365594,20081130,Texas,288.3343811035156
30.905244,-97.365594,20081201,Texas,283.5763244628906
30.905244,-97.365594,20081202,Texas,283.95726013183594
30.905244,-97.365594,20081203,Texas,282.78794860839844
30.905244,-97.365594,20081204,Texas,288.14891052246094
30.905244,-97.365594,20081205,Texas,290.46446228027344
30.905244,-97.365594,20081206,Texas,290.73101806640625
30.905244,-97.365594,20081207,Texas,290.0577392578125
30.905244,-97.365594,20081208,Texas,289.02764892578125
30.905244,-97.365594,20081209,Texas,283.86279296875
30.905244,-97.365594,20081210,Texas,284.1876678466797
30.905244,-97.365594,20081211,Texas,285.0170135498047
30.905244,-97.365594,20081212,Texas,286.2725830078125
30.905244,-97.365594,20081213,Texas,287.9514617919922
30.905244,-97.365594,20081214,Texas,281.648193359375
30.905244,-97.365594,20081215,Texas,281.72340393066406
30.905244,-97.365594,20081216,Texas,285.3715515136719
30.905244,-97.365594,20081217,Texas,285.52166748046875
30.905244,-97.365594,20081218,Texas,285.0408172607422
30.905244,-97.365594,20081219,Texas,285.8857421875
30.905244,-97.365594,20081220,Texas,286.1129913330078
30.905244,-97.365594,20081221,Texas,286.19573974609375
30.905244,-97.365594,20081222,Texas,284.6605987548828
30.905244,-97.365594,20081223,Texas,283.97972106933594
30.905244,-97.365594,20081224,Texas,284.0721435546875
30.905244,-97.365594,20081225,Texas,288.6245574951172
30.905244,-97.365594,20081226,Texas,289.2351531982422
30.905244,-97.365594,20081227,Texas,290.23915100097656
30.905244,-97.365594,20081228,Texas,289.72715759277344
30.905244,-97.365594,20081229,Texas,287.9341735839844
30.905244,-97.365594,20081230,Texas,287.77870178222656
30.905244,-97.365594,20081231,Texas,286.62425231933594
30.905244,-97.365594,20090101,Texas,289.0337829589844
30.905244,-97.365594,20090102,Texas,291.5539855957031
30.905244,-97.365594,20090103,Texas,289.1417236328125
30.905244,-97.365594,20090104,Texas,286.6958923339844
30.905244,-97.365594,20090105,Texas,288.126708984375
30.905244,-97.365594,20090106,Texas,286.9623107910156
30.905244,-97.365594,20090107,Texas,285.89593505859375
30.905244,-97.365594,20090108,Texas,286.6219177246094
30.905244,-97.365594,20090109,Texas,285.4954071044922
30.905244,-97.365594,20090110,Texas,284.8798828125
30.905244,-97.365594,20090111,Texas,286.2968292236328
30.905244,-97.365594,20090112,Texas,286.13153076171875
30.905244,-97.365594,20090113,Texas,287.8192138671875
30.905244,-97.365594,20090114,Texas,287.9842071533203
30.905244,-97.365594,20090115,Texas,286.6449737548828
30.905244,-97.365594,20090116,Texas,285.0635681152344
30.905244,-97.365594,20090117,Texas,285.6390380859375
30.905244,-97.365594,20090118,Texas,287.0047912597656
30.905244,-97.365594,20090119,Texas,289.99168395996094
30.905244,-97.365594,20090120,Texas,282.1317901611328
30.905244,-97.365594,20090121,Texas,285.3916320800781
30.905244,-97.365594,20090122,Texas,292.18162536621094
30.905244,-97.365594,20090123,Texas,294.83912658691406
30.905244,-97.365594,20090124,Texas,290.73521423339844
30.905244,-97.365594,20090125,Texas,287.66481018066406
30.905244,-97.365594,20090126,Texas,286.86529541015625
30.905244,-97.365594,20090127,Texas,289.06773376464844
30.905244,-97.365594,20090128,Texas,291.4319305419922
30.905244,-97.365594,20090129,Texas,292.46437072753906
30.905244,-97.365594,20090130,Texas,290.5274658203125
30.905244,-97.365594,20090131,Texas,289.69227600097656
30.905244,-97.365594,20090201,Texas,291.5732727050781
30.905244,-97.365594,20090202,Texas,291.39337158203125
30.905244,-97.365594,20090203,Texas,291.2234802246094
30.905244,-97.365594,20090204,Texas,291.31346130371094
30.905244,-97.365594,20090205,Texas,291.6705017089844
30.905244,-97.365594,20090206,Texas,287.49620056152344
30.905244,-97.365594,20090207,Texas,288.6504211425781
30.905244,-97.365594,20090208,Texas,291.5431671142578
30.905244,-97.365594,20090209,Texas,294.45286560058594
30.905244,-97.365594,20090210,Texas,291.80584716796875
30.905244,-97.365594,20090211,Texas,291.91014099121094
30.905244,-97.365594,20090212,Texas,291.55885314941406
30.905244,-97.365594,20090213,Texas,292.24998474121094
30.905244,-97.365594,20090214,Texas,291.99891662597656
30.905244,-97.365594,20090215,Texas,289.52732849121094
30.905244,-97.365594,20090216,Texas,288.88555908203125
30.905244,-97.365594,20090217,Texas,289.77166748046875
30.905244,-97.365594,20090218,Texas,290.7138214111328
30.905244,-97.365594,20090219,Texas,290.2433776855469
30.905244,-97.365594,20090220,Texas,290.4110107421875
30.905244,-97.365594,20090221,Texas,289.4912414550781
30.905244,-97.365594,20090222,Texas,289.16162109375
30.905244,-97.365594,20090223,Texas,293.9054870605469
30.905244,-97.365594,20090224,Texas,292.17767333984375
30.905244,-97.365594,20090225,Texas,288.69813537597656
30.905244,-97.365594,20090226,Texas,288.35166931152344
30.905244,-97.365594,20090227,Texas,291.38739013671875
30.905244,-97.365594,20090228,Texas,292.0777130126953
30.905244,-97.365594,20090301,Texas,293.4597473144531
